setting.use_traditional,Use Traditional,使用繁体字,用繁體字,Gebruik tradisioneel,استخدام التقليدي,Usar tradicional,Traditionell verwenden,Χρήση παραδοσιακών,Usar tradicional,Käytä perinteistä,Utiliser le traditionnel,Úsáid traidisiúnta,पारंपरिक का उपयोग करें,Koristi tradicionalno,Használja a hagyományosat,Gunakan Tradisional,Usa tradizionale,繁体字を使用,번체 사용,Gebruik traditioneel,Bruk tradisjonell,Użyj tradycyjnego,Usar Tradicional,Folosește tradițional,Использовать традиционный,Koristi tradicionalno,Använd traditionell,Tumia ya Kawaida,ใช้แบบดั้งเดิม,Geleneksel Kullan,Sử dụng phiên bản truyền thống
success.code_resent,Verification code resent to your email.,验证码已重新发送到您的邮箱。,驗證碼已經重新寄到你的信箱囉。,Verifikasiekode is weer na jou e-pos gestuur.,تم إعادة إرسال رمز التحقق إلى بريدك الإلكتروني.,Codi de verificació reenviat al teu correu electrònic.,Verifizierungscode erneut an Ihre E-Mail gesendet.,Ο κωδικός επαλήθευσης επαναστάλθηκε στο email σας.,Código de verificación reenviado a tu correo electrónico.,Vahvistuskoodi lähetetty uudelleen sähköpostiisi.,Code de vérification renvoyé à votre email.,Cód fíoraithe athsheoladh chuig do ríomhphost.,सत्यापन कोड आपके ईमेल पर पुनः भेजा गया।,Verifikacijski kod ponovno poslan na tvoj e-mail.,Az ellenőrző kód újra lett küldve az e-mail címére.,Kode verifikasi dikirim ulang ke email Anda.,Codice di verifica reinviato alla tua email.,確認コードがメールに再送信されました。,인증 코드가 이메일로 다시 전송되었습니다.,Verificatiecode opnieuw naar je e-mail verzonden.,Verifikasjonskoden er sendt på nytt til e-posten din.,Kod weryfikacyjny został ponownie wysłany na Twój e-mail.,Código de verificação reenviado para o seu e-mail.,Codul de verificare a fost retrimis pe emailul tău.,Код подтверждения повторно отправлен на вашу электронную почту.,Verifikacioni kod je ponovo poslat na tvoju e-poštu.,Verifieringskod skickad igen till din e-post.,Msimbo wa uthibitisho umetumwa tena kwa barua pepe yako.,ส่งรหัสยืนยันไปยังอีเมลของคุณอีกครั้งแล้ว,Doğrulama kodu e-postanıza yeniden gönderildi.,Đã gửi lại mã xác minh đến email của bạn.
time.days,"{{count, plural, one {# day} other {# days}}}","{{count, plural, one {# 天} other {# 天}}}","{{count, plural, one {# 天} other {# 天}}}","{{count, plural, one {# dag} other {# dae}}}","{{count, plural, zero {# يوم} one {يوم واحد} two {يومان} few {# أيام} many {# يومًا} other {# يوم}}}","{{count, plural, one {# dia} other {# dies}}}","{{count, plural, one {# Tag} other {# Tage}}}","{{count, plural, one {# ημέρα} other {# ημέρες}}}","{{count, plural, one {# día} other {# días}}}","{{count, plural, one {# päivä} other {# päivää}}}","{{count, plural, one {# jour} other {# jours}}}","{{count, plural, one {# lá} two {# lá} few {# lá} many {# lá} other {# lá}}}","{{count, plural, one {# दिन} other {# दिन}}}","{{count, plural, one {# dan} few {# dana} other {# dana}}}","{{count, plural, one {# nap} other {# nap}}}","{{count, plural, one {# hari} other {# hari}}}","{{count, plural, one {# giorno} other {# giorni}}}",{{count}}日,{{count}}일,"{{count, plural, one {# dag} other {# dagen}}}",{{count}} dager,"{{count, plural, one {# dzień} few {# dni} many {# dni} other {# dnia}}}","{{count, plural, one {# dia} other {# dias}}}","{{count, plural, one {# zi} few {# zile} other {# de zile}}}",{{count}} дней,"{{count, plural, one {# dan} few {# dana} many {# dana} other {# dana}}}",{{count}} dagar,{{count}} siku,{{count}} วัน,{{count}} gün,{{count}} ngày
time.hours,hours,小时,小時,ure,ساعات,hores,Stunden,ώρες,horas,tuntia,heures,uair,घंटे,sati,óra,jam,ore,時間,시간,uur,timer,godz.,horas,ore,часы,sati,timmar,saa,ชั่วโมง,saat,giờ
time.min,min,分钟,分鐘,min,دقيقة,min,Min,λεπτό,min,min,min,nóim,मिनट,min,perc,menit,min,分,분,min,min,min,min,min,мин,min,min,dakika,นาที,dakika,phút
time.months,"{{count, plural, one {# month} other {# months}}}","{{count, plural, one {# 个月} other {# 个月}}}","{{count, plural, one {# 個月} other {# 個月}}}","{{count, plural, one {# maand} other {# maande}}}","{{count, plural, zero {# شهر} one {شهر واحد} two {شهران} few {# أشهر} many {# شهرًا} other {# شهر}}}","{{count, plural, one {# mes} other {# mesos}}}","{{count, plural, one {# Monat} other {# Monate}}}","{{count, plural, one {# μήνας} other {# μήνες}}}","{{count, plural, one {# mes} other {# meses}}}","{{count, plural, one {# kuukausi} other {# kuukautta}}}","{{count, plural, one {# mois} other {# mois}}}","{{count, plural, one {# mhí} two {# mhí} few {# mí} many {# mí} other {# mí}}}","{{count, plural, one {# महीना} other {# महीने}}}","{{count, plural, one {# mjesec} few {# mjeseca} other {# mjeseci}}}","{{count, plural, one {# hónap} other {# hónap}}}","{{count, plural, one {# bulan} other {# bulan}}}","{{count, plural, one {# mese} other {# mesi}}}",{{count}}か月,{{count}}개월,"{{count, plural, one {# maand} other {# maanden}}}",{{count}} måneder,"{{count, plural, one {# miesiąc} few {# miesiące} many {# miesięcy} other {# miesiąca}}}","{{count, plural, one {# mês} other {# meses}}}","{{count, plural, one {# lună} few {# luni} other {# de luni}}}",{{count}} месяцев,"{{count, plural, one {# mesec} few {# meseca} many {# meseci} other {# meseci}}}",{{count}} månader,{{count}} miezi,{{count}} เดือน,{{count}} ay,{{count}} tháng
time.months_and_days,{{months}} and {{days}},{{months}}和{{days}},{{months}}又{{days}},{{months}} en {{days}},{{months}} و {{days}},{{months}} i {{days}},{{months}} und {{days}},{{months}} και {{days}},{{months}} y {{days}},{{months}} ja {{days}},{{months}} et {{days}},{{months}} agus {{days}},{{months}} और {{days}},{{months}} i {{days}},{{months}} és {{days}},{{months}} dan {{days}},{{months}} e {{days}},{{months}}と{{days}},{{months}}와 {{days}},{{months}} en {{days}},{{months}} og {{days}},{{months}} i {{days}},{{months}} e {{days}},{{months}} și {{days}},{{months}} и {{days}},{{months}} i {{days}},{{months}} och {{days}},{{months}} na {{days}},{{months}} และ {{days}},{{months}} ve {{days}},{{months}} và {{days}}
time.sec,sec,秒,秒,sek,ثانية,seg,Sek,δεύτερο,seg,sek,sec,soic,सेकंड,sek,mp,detik,sec,秒,초,sec,sek,sek,seg,sec,сек,sek,sek,sekunde,วินาที,saniye,giây
title.account,Account,账户,帳號,Rekening,الحساب,Compte,Konto,Λογαριασμός,Cuenta,Tili,Compte,Cuntas,खाता,Račun,Fiók,Akun,Account,アカウント,계정,Account,Konto,Konto,Conta,Cont,Аккаунт,Nalog,Konto,Akaunti,บัญชี,Hesap,Tài khoản
title.annual,Annual,年度,年繳,Jaarliks,سنوي,Anual,Jährlich,Ετήσιο,Anual,Vuosittain,Annuel,Bliantúil,वार्षिक,Godišnje,Éves,Tahunan,Annuale,年次,연간,Jaarlijks,Årlig,Rocznie,Anual,Anual,Годовой,Godišnje,Årlig,Mwaka,รายปี,Yıllık,Hàng năm
title.app_settings,App Settings,应用设置,APP設定,Toepassinginstellings,إعدادات التطبيق,Configuració de l'aplicació,App-Einstellungen,Ρυθμίσεις εφαρμογής,Configuración de la aplicación,Sovelluksen asetukset,Paramètres de l'application,Socruithe aipe,ऐप सेटिंग्स,Postavke aplikacije,Alkalmazás beállításai,Pengaturan Aplikasi,Impostazioni app,アプリ設定,앱 설정,App-instellingen,App-innstillinger,Ustawienia aplikacji,Configurações do Aplicativo,Setări aplicație,Настройки приложения,Podešavanja aplikacije,App-inställningar,Mipangilio ya Programu,การตั้งค่าแอป,Uygulama Ayarları,Cài đặt ứng dụng
title.best_value,Best Value,最佳价值,最超值,Beste waarde,أفضل قيمة,Millor valor,Bester Wert,Καλύτερη αξία,Mejor valor,Paras arvo,Meilleure valeur,An luach is fearr,सर्वश्रेष्ठ मूल्य,Najbolja vrijednost,Legjobb érték,Nilai Terbaik,Miglior valore,最良の価値,최고의 가치,Beste waarde,Beste verdi,Najlepsza wartość,Melhor Valor,Cea mai bună valoare,Лучшая стоимость,Najbolja vrednost,Bästa värde,Thamani Bora,คุ้มค่าที่สุด,En İyi Değer,Giá trị tốt nhất
title.choose_language,Choose Language,选择语言,選擇語言,Kies taal,اختر اللغة,Triar idioma,Sprache wählen,Επιλέξτε γλώσσα,Elegir idioma,Valitse kieli,Choisir la langue,Roghnaigh teanga,भाषा का चयन करें,Odaberi jezik,Nyelv választása,Pilih Bahasa,Scegli lingua,言語を選択してください,언어 선택,Kies taal,Velg språk,Wybierz język,Escolha um Idioma,Alege limba,Выберите язык,Izaberi jezik,Välj språk,Chagua Lugha,เลือกภาษา,Dil Seçin,Chọn ngôn ngữ
title.choose_your_plan,Choose Your Plan,选择您的计划,選擇你的方案,Kies jou plan,اختر خطتك,Tria el teu pla,Wählen Sie Ihren Plan,Επιλέξτε το πλάνο σας,Elige tu plan,Valitse suunnitelmasi,Choisissez votre plan,Roghnaigh do phlean,अपनी योजना चुनें,Odaberi svoj plan,Válassza ki a tervét,Pilih Rencana Anda,Scegli il tuo piano,プランを選択してください,플랜 선택,Kies je abonnement,Velg planen din,Wybierz swój plan,Escolha o Seu Plano,Alege planul tău,Выберите свой план,Izaberi svoj plan,Välj din plan,Chagua Mpango Wako,เลือกแผนของคุณ,Planınızı Seçin,Chọn gói của bạn
title.confirm_in_app_purchase,Confirm Your In-App Purchase,确认您的应用内购买,確認你的內購,Bevestig jou in-app aankoop,,,,,,,,,,,,,,,,,,,,,,,,,,,
title.continue_learning,Continue Learning {{l2Code}},继续学习{{l2Code}},繼續學習{{l2Code}},Gaan voort met {{l2Code}} leer,متابعة تعلم {{l2Code}},Continua aprenent {{l2Code}},Weiter {{l2Code}} lernen,Συνεχίστε την εκμάθηση {{l2Code}},Continuar aprendiendo {{l2Code}},Jatka {{l2Code}} oppimista,Continuez à apprendre {{l2Code}},Lean ar aghaidh ag foghlaim {{l2Code}},सीखना जारी रखें {{l2Code}},Nastavi učiti {{l2Code}},Folytassa a {{l2Code}} tanulást,Lanjutkan belajar {{l2Code}},Continua a imparare {{l2Code}},学習を続ける {{l2Code}},{{l2Code}} 학습 계속하기,Ga door met {{l2Code}} leren,Fortsett å lære {{l2Code}},Kontynuuj naukę {{l2Code}},Continue aprendendo {{l2Code}},Continuă să înveți {{l2Code}},Продолжить изучение {{l2Code}},Nastavi da učiš {{l2Code}},Fortsätt lära dig {{l2Code}},Endelea kujifunza {{l2Code}},เรียน {{l2Code}} ต่อ,{{l2Code}} öğrenmeye devam et,Tiếp tục học {{l2Code}}
title.current_level,What's your current {{language}} level?,您当前的{{language}}水平是什么？,你現在的{{language}}程度如何？,Wat is jou huidige {{language}}-vlak?,ما هو مستواك الحالي في {{language}}؟,Quin és el teu nivell actual de {{language}}?,Was ist Ihr aktuelles {{language}}-Niveau?,Ποιο είναι το τρέχον επίπεδο {{language}} σας;,¿Cuál es tu nivel actual de {{language}}?,Mikä on nykyinen {{language}}-tasosi?,Quel est votre niveau actuel en {{language}} ?,Cad é do leibhéal reatha {{language}}?,आपका वर्तमान {{language}} स्तर क्या है?,Koja je tvoja trenutna razina {{language}}?,Mi a jelenlegi {{language}} szintje?,Apa tingkat {{language}} Anda saat ini?,Qual è il tuo livello attuale di {{language}}?,現在の{{language}}レベルは？,현재 {{language}} 수준이 어떻게 되시나요?,Wat is je huidige {{language}} niveau?,Hva er ditt nåværende {{language}} nivå?,Jaki jest Twój obecny poziom {{language}}?,Qual é o seu nível atual de {{language}}?,Care este nivelul tău actual de {{language}}?,Какой у вас текущий уровень {{language}}?,Koji je tvoj trenutni nivo {{language}}?,Vad är din nuvarande nivå i {{language}}?,Kiwango chako cha sasa cha {{language}} ni kipi?,ระดับ {{language}} ปัจจุบันของคุณคืออะไร?,Mevcut {{language}} seviyeniz nedir?,Trình độ {{language}} hiện tại của bạn là gì?
title.current_plan,Current Plan,当前计划,目前的方案,Huidige plan,الخطة الحالية,Pla actual,Aktueller Plan,Τρέχον πλάνο,Plan actual,Nykyinen suunnitelma,Plan actuel,Plean reatha,वर्तमान योजना,Trenutni plan,Jelenlegi terv,Rencana Saat Ini,Piano attuale,現在のプラン,현재 플랜,Huidig abonnement,Nåværende plan,Aktualny plan,Plano Atual,Planul curent,Текущий план,Trenutni plan,Nuvarande plan,Mpango wa Sasa,แผนปัจจุบัน,Mevcut Plan,Gói hiện tại
